Date and time,Mode,Distance,Duration,Price
2022-11-18 13:16,Bus,1.9,0.07,1.0
2022-08-26 18:49,Bus,3.1,0.13,1.0
2022-04-12 16:17,Bus,0.3,0.01,1.0
2022-12-19 08:54,Bus,2.6,0.13,1.0
2022-01-03 16:47,Bus,1.3,0.04,1.0
2022-01-20 17:54,Bus,1.3,0.06,1.0
2022-05-26 16:35,Bus,1.3,0.06,1.0
2022-02-22 17:56,Bus,0.9,0.03,1.0
2022-05-28 15:44,Bus,0.7,0.02,1.0
2022-07-29 19:03,Bus,0.4,0.01,1.0
2022-08-12 20:46,Bus,0.6,0.03,1.0
2022-07-12 10:52,Bus,0.7,0.02,1.0
2022-06-28 19:55,Bus,0.9,0.03,1.0
2022-09-05 16:37,Bus,2.6,0.08,1.0
2022-07-08 21:22,Bus,1.6,0.08,1.0
2022-08-02 19:16,Bus,0.4,0.02,1.0
2022-09-30 21:02,Bus,0.9,0.04,1.0
2022-08-31 16:56,Bus,1.8,0.08,1.0
2022-11-30 19:43,Bus,2.3,0.09,1.0
2022-02-12 17:18,Bus,0.8,0.04,1.0
2022-03-29 09:40,Bus,0.9,0.04,1.0
2022-12-15 17:56,Bus,1.1,0.04,1.0
2022-01-19 11:04,Bus,1.1,0.05,1.0
2022-06-11 13:18,Bus,1.4,0.05,1.0
2022-05-01 16:39,Bus,0.5,0.02,1.0
2022-12-09 09:56,Bus,1.3,0.05,1.0
2022-11-07 06:40,Bus,2.5,0.08,1.0
2022-08-10 08:34,Bus,2.0,0.09,1.0
2022-05-10 21:33,Bus,2.1,0.08,1.0
2022-04-30 17:22,Bus,0.4,0.01,1.0
2022-02-05 21:35,Bus,1.2,0.06,1.0
2022-04-02 09:09,Bus,0.9,0.03,1.0
2022-01-19 14:31,Bus,2.3,0.08,1.0
2022-03-29 17:01,Bus,1.2,0.05,1.0
2022-01-11 19:05,Bus,1.0,0.03,1.0
2022-08-27 15:01,Bus,1.5,0.05,1.0
2022-02-04 17:55,Bus,0.8,0.03,1.0
2022-11-26 15:41,Bus,2.1,0.09,1.0
2022-07-04 14:30,Bus,2.6,0.13,1.0
2022-03-02 17:25,Bus,1.3,0.05,1.0
2022-06-17 16:18,Bus,0.9,0.04,1.0
2022-01-14 20:46,Bus,0.3,0.01,1.0
2022-05-06 21:37,Bus,1.6,0.11,1.0
2022-08-15 19:12,Bus,2.1,0.09,1.0
2022-12-31 21:36,Bus,1.3,0.04,1.0
2022-01-12 13:50,Bus,1.1,0.05,1.0
2022-01-20 08:50,Bus,4.1,0.22,1.0
2022-01-27 16:32,Bus,1.1,0.05,1.0
2022-01-20 20:05,Bus,0.6,0.02,1.0
2022-10-21 16:19,Bus,4.3,0.15,1.0
2022-02-11 19:15,Bus,1.8,0.06,1.0
2022-05-24 09:48,Bus,0.8,0.03,1.0
2022-01-15 10:55,Bus,3.8,0.14,1.0
2022-08-04 16:25,Bus,1.3,0.06,1.0
2022-10-15 14:11,Bus,0.9,0.05,1.0
2022-05-28 16:57,Bus,0.6,0.03,1.0
2022-12-07 15:15,Bus,0.3,0.02,1.0
2022-08-05 16:30,Bus,1.8,0.1,1.0
2022-02-17 17:59,Bus,0.9,0.04,1.0
2022-11-03 07:01,Bus,0.6,0.02,1.0
2022-10-26 10:40,Bus,1.4,0.04,1.0
2022-09-09 21:35,Bus,1.0,0.04,1.0
2022-09-08 21:07,Bus,0.5,0.02,1.0
2022-03-23 12:28,Bus,0.9,0.04,1.0
2022-10-04 08:10,Bus,1.2,0.06,1.0
2022-08-12 13:51,Bus,0.5,0.02,1.0
2022-10-13 08:41,Bus,0.6,0.03,1.0
2022-08-22 09:49,Bus,0.5,0.02,1.0
2022-06-25 20:13,Bus,1.8,0.07,1.0
2022-07-25 19:44,Bus,1.1,0.04,1.0
2022-08-24 21:47,Bus,2.0,0.06,1.0
2022-07-13 18:01,Bus,3.6,0.12,1.0
2022-05-13 13:23,Bus,3.7,0.17,1.0
2022-11-16 10:37,Bus,4.4,0.16,1.0
2022-12-16 08:41,Bus,1.9,0.07,1.0
2022-05-31 08:27,Bus,2.5,0.1,1.0
2022-01-20 20:42,Bus,0.9,0.04,1.0
2022-06-18 20:05,Bus,0.6,0.02,1.0
2022-07-07 18:44,Bus,2.4,0.14,1.0
2022-02-11 18:08,Bus,0.3,0.01,1.0
2022-02-24 12:55,Bus,1.7,0.08,1.0
2022-07-12 20:16,Bus,1.4,0.06,1.0
2022-07-24 12:55,Bus,1.0,0.04,1.0
2022-09-23 11:29,Bus,1.9,0.07,1.0
2022-08-29 17:56,Bus,0.5,0.02,1.0
2022-01-10 17:03,Bus,1.1,0.06,1.0
2022-12-28 19:55,Bus,0.9,0.04,1.0
2022-04-01 16:36,Bus,0.7,0.02,1.0
2022-11-18 16:09,Bus,1.7,0.06,1.0
2022-08-31 20:21,Bus,1.1,0.04,1.0
2022-04-06 08:49,Bus,1.6,0.08,1.0
2022-03-14 18:46,Bus,2.4,0.12,1.0
2022-05-31 12:07,Bus,1.9,0.08,1.0
2022-10-21 20:49,Bus,2.0,0.1,1.0
2022-04-22 19:03,Bus,3.1,0.12,1.0
2022-01-20 16:35,Bus,1.3,0.05,1.0
2022-06-18 12:52,Bus,0.3,0.01,1.0
2022-02-19 08:04,Bus,1.0,0.04,1.0
2022-02-28 20:27,Bus,1.0,0.04,1.0
2022-03-22 15:01,Bus,0.9,0.03,1.0
2022-08-07 12:48,Bus,0.5,0.02,1.0
2022-05-30 08:03,Bus,2.8,0.11,1.0
2022-12-04 10:08,Bus,1.7,0.07,1.0
2022-12-02 08:52,Bus,1.8,0.07,1.0
2022-05-13 08:10,Bus,3.8,0.17,1.0
2022-12-31 21:16,Bus,3.3,0.16,1.0
2022-06-22 08:20,Bus,1.9,0.11,1.0
2022-01-08 22:05,Bus,0.9,0.03,1.0
2022-02-21 09:43,Bus,1.6,0.07,1.0
2022-11-02 20:31,Bus,1.7,0.06,1.0
2022-07-01 18:36,Bus,0.8,0.03,1.0
2022-01-11 19:07,Bus,0.8,0.03,1.0
2022-10-20 17:38,Bus,0.7,0.05,1.0
2022-06-20 20:25,Bus,1.4,0.05,1.0
2022-09-20 10:46,Bus,1.5,0.06,1.0
2022-11-05 22:56,Bus,0.4,0.02,1.0
2022-04-29 18:06,Bus,0.6,0.04,1.0
2022-09-16 21:50,Bus,1.0,0.04,1.0
2022-01-17 15:29,Bus,0.4,0.01,1.0
2022-11-21 18:25,Bus,2.8,0.1,1.0
2022-04-15 16:06,Bus,0.8,0.03,1.0
2022-05-02 18:10,Bus,3.2,0.11,1.0
2022-12-14 10:23,Bus,1.2,0.05,1.0
2022-03-11 06:49,Bus,1.6,0.07,1.0
2022-05-03 09:16,Bus,2.2,0.11,1.0
2022-09-11 07:29,Bus,0.4,0.02,1.0
2022-11-18 20:29,Bus,1.2,0.04,1.0
2022-01-15 13:05,Bus,1.4,0.05,1.0
2022-11-03 10:00,Bus,1.9,0.07,1.0
2022-11-02 15:41,Bus,2.4,0.12,1.0
2022-03-20 08:06,Bus,0.6,0.03,1.0
2022-08-03 15:32,Bus,1.3,0.07,1.0
2022-12-04 08:43,Bus,1.7,0.06,1.0
2022-11-12 16:54,Bus,0.7,0.03,1.0
2022-11-08 18:12,Bus,1.5,0.07,1.0
2022-08-01 16:38,Bus,1.6,0.06,1.0
2022-04-22 08:10,Bus,2.3,0.06,1.0
2022-03-24 20:13,Bus,1.5,0.08,1.0
2022-01-21 22:21,Bus,2.6,0.11,1.0
2022-07-24 10:55,Bus,4.6,0.14,1.0
2022-04-03 09:06,Bus,0.6,0.03,1.0
2022-09-27 22:05,Bus,3.6,0.16,1.0
2022-04-29 16:46,Bus,2.4,0.13,1.0
2022-01-04 08:43,Bus,0.8,0.04,1.0
2022-01-14 10:21,Bus,1.8,0.07,1.0
2022-10-26 18:55,Bus,1.6,0.05,1.0
2022-03-04 15:57,Bus,0.7,0.03,1.0
2022-02-11 21:07,Bus,0.6,0.03,1.0
2022-12-20 18:46,Bus,1.6,0.06,1.0
2022-04-28 10:07,Bus,2.5,0.1,1.0
2022-08-14 19:05,Bus,2.1,0.1,1.0
2022-02-17 22:18,Bus,0.4,0.02,1.0
2022-09-14 18:18,Bus,0.7,0.03,1.0
2022-03-16 16:22,Bus,2.0,0.07,1.0
2022-01-02 11:08,Bus,3.2,0.13,1.0
2022-02-01 19:42,Bus,0.6,0.03,1.0
2022-03-09 09:54,Bus,1.1,0.08,1.0
2022-04-19 15:55,Bus,1.0,0.04,1.0
2022-11-03 09:59,Bus,3.5,0.16,1.0
2022-04-16 22:59,Bus,0.5,0.02,1.0
2022-12-09 18:43,Bus,1.2,0.05,1.0
2022-03-01 17:33,Bus,0.5,0.02,1.0
2022-12-23 16:02,Bus,1.1,0.05,1.0
2022-03-15 17:23,Bus,0.9,0.03,1.0
2022-01-05 22:58,Bus,1.8,0.08,1.0
2022-10-14 20:06,Bus,0.6,0.02,1.0
2022-11-22 16:12,Bus,0.6,0.03,1.0
2022-11-19 11:28,Bus,1.4,0.05,1.0
2022-06-20 14:37,Bus,1.9,0.09,1.0
2022-02-04 18:25,Bus,0.5,0.03,1.0
2022-03-28 14:27,Bus,2.0,0.07,1.0
2022-12-29 14:44,Bus,1.0,0.04,1.0
2022-07-26 18:25,Bus,2.2,0.09,1.0
2022-02-26 13:20,Bus,0.9,0.05,1.0
2022-10-18 08:40,Bus,0.6,0.03,1.0
2022-02-03 14:23,Bus,1.1,0.04,1.0
2022-12-26 17:33,Bus,1.7,0.07,1.0
2022-02-08 11:27,Bus,1.3,0.06,1.0
2022-02-23 20:29,Bus,0.4,0.02,1.0
2022-02-18 22:06,Bus,0.9,0.04,1.0
2022-09-01 13:51,Bus,2.7,0.1,1.0
2022-12-24 20:35,Bus,3.7,0.12,1.0
2022-02-12 22:24,Bus,1.6,0.07,1.0
2022-07-25 19:30,Bus,2.4,0.09,1.0
2022-05-26 20:31,Bus,1.5,0.05,1.0
2022-06-16 20:17,Bus,2.3,0.08,1.0
2022-12-24 10:00,Bus,0.4,0.01,1.0
2022-07-22 11:09,Bus,3.5,0.14,1.0
2022-07-30 22:00,Bus,0.7,0.03,1.0
2022-03-28 08:18,Bus,1.7,0.08,1.0
2022-02-25 11:43,Bus,1.9,0.07,1.0
2022-01-27 23:59,Bus,1.0,0.05,1.0
2022-04-04 18:41,Bus,3.5,0.12,1.0
2022-11-11 12:28,Bus,1.5,0.07,1.0
2022-08-20 16:31,Bus,0.2,0.01,1.0
2022-06-05 15:05,Bus,1.4,0.05,1.0
2022-08-07 10:10,Bus,1.2,0.05,1.0
2022-02-13 14:48,Bus,1.4,0.07,1.0
2022-08-16 22:35,Bus,0.9,0.03,1.0
2022-11-10 16:38,Bus,1.1,0.04,1.0
2022-04-04 21:04,Bus,1.0,0.03,1.0
2022-08-24 17:53,Bus,3.3,0.13,1.0
2022-09-03 08:42,Bus,1.2,0.06,1.0
2022-05-23 18:00,Bus,2.6,0.18,1.0
2022-03-04 12:37,Bus,1.0,0.04,1.0
2022-04-30 14:03,Bus,0.7,0.03,1.0
2022-03-17 11:59,Bus,1.2,0.04,1.0
2022-06-23 15:27,Bus,5.1,0.18,1.0
2022-06-03 10:49,Bus,1.0,0.05,1.0
2022-04-23 12:37,Bus,1.2,0.04,1.0
2022-12-18 13:05,Bus,1.4,0.05,1.0
2022-12-15 13:20,Bus,0.7,0.04,1.0
2022-01-16 11:42,Bus,1.0,0.03,1.0
2022-01-22 08:30,Bus,1.2,0.06,1.0
2022-09-24 15:26,Bus,2.0,0.09,1.0
2022-08-13 17:39,Bus,1.2,0.05,1.0
2022-02-21 07:58,Bus,0.5,0.03,1.0
2022-07-25 21:24,Bus,3.2,0.16,1.0
2022-01-17 11:50,Bus,0.6,0.03,1.0
2022-06-10 18:43,Bus,1.6,0.07,1.0
2022-02-17 23:48,Bus,1.2,0.04,1.0
2022-06-28 13:45,Bus,0.6,0.03,1.0
2022-03-01 21:29,Bus,1.9,0.07,1.0
2022-08-13 20:13,Bus,1.0,0.03,1.0
2022-04-13 07:00,Bus,1.1,0.04,1.0
2022-09-28 18:35,Bus,0.7,0.03,1.0
2022-10-17 07:37,Bus,0.7,0.03,1.0
2022-10-04 19:22,Bus,0.9,0.03,1.0
2022-08-24 20:52,Bus,2.8,0.08,1.0
2022-10-10 08:11,Bus,0.5,0.02,1.0
2022-07-28 23:36,Bus,1.2,0.04,1.0
2022-12-28 20:51,Bus,1.4,0.06,1.0
2022-10-31 14:51,Bus,1.2,0.06,1.0
2022-05-31 17:20,Bus,0.9,0.06,1.0
2022-09-23 21:52,Bus,0.3,0.02,1.0
2022-08-03 18:36,Bus,4.0,0.16,1.0
2022-11-02 20:52,Bus,2.5,0.08,1.0
2022-07-03 11:31,Bus,3.1,0.12,1.0
2022-12-26 11:04,Bus,2.9,0.11,1.0
2022-02-10 13:24,Bus,1.7,0.07,1.0
2022-10-01 21:15,Bus,0.8,0.03,1.0
2022-06-26 11:13,Bus,0.7,0.03,1.0
2022-08-12 08:05,Bus,0.6,0.02,1.0
2022-10-28 18:05,Bus,1.6,0.07,1.0
2022-06-05 16:37,Bus,1.2,0.05,1.0
2022-11-22 08:46,Bus,0.7,0.04,1.0
2022-10-30 17:01,Bus,1.5,0.06,1.0
2022-06-02 21:29,Bus,2.3,0.06,1.0
2022-04-08 08:38,Bus,3.2,0.15,1.0
2022-09-10 11:37,Bus,0.9,0.03,1.0
2022-03-25 08:21,Bus,1.6,0.08,1.0
2022-01-20 19:28,Bus,1.4,0.06,1.0
2022-05-28 12:59,Bus,1.6,0.07,1.0
2022-06-09 21:20,Bus,1.4,0.07,1.0
2022-09-20 19:32,Bus,1.0,0.05,1.0
2022-12-16 08:45,Bus,1.3,0.08,1.0
2022-06-13 15:56,Bus,3.1,0.12,1.0
2022-10-03 19:44,Bus,1.5,0.06,1.0
2022-09-07 16:49,Bus,1.7,0.07,1.0
2022-06-28 18:44,Bus,1.3,0.05,1.0
2022-11-28 08:51,Bus,0.9,0.05,1.0
2022-04-12 18:36,Bus,0.4,0.01,1.0
2022-10-10 18:44,Bus,1.0,0.05,1.0
2022-12-23 19:56,Bus,0.7,0.03,1.0
2022-10-21 20:00,Bus,2.2,0.1,1.0
2022-08-16 15:29,Bus,0.9,0.03,1.0
2022-05-31 09:52,Bus,0.9,0.04,1.0
2022-09-24 13:33,Bus,3.6,0.12,1.0
2022-03-11 10:55,Bus,0.3,0.01,1.0
2022-04-11 08:56,Bus,0.3,0.01,1.0
2022-07-04 15:33,Bus,1.6,0.07,1.0
2022-09-20 10:23,Bus,1.8,0.06,1.0
2022-09-07 11:35,Bus,1.5,0.09,1.0
2022-03-25 07:49,Bus,3.2,0.24,1.0
2022-06-16 18:55,Bus,0.8,0.04,1.0
2022-02-08 18:45,Bus,1.1,0.04,1.0
2022-09-14 08:09,Bus,1.1,0.05,1.0
2022-03-05 18:23,Bus,1.4,0.09,1.0
2022-11-27 14:57,Bus,4.2,0.14,1.0
2022-10-25 18:19,Bus,6.0,0.29,1.0
2022-12-29 21:02,Bus,0.3,0.02,1.0
2022-09-19 19:25,Bus,1.3,0.05,1.0
2022-05-26 17:03,Bus,2.0,0.08,1.0
2022-05-31 22:04,Bus,1.1,0.04,1.0
2022-09-29 14:32,Bus,3.2,0.13,1.0
2022-02-22 07:45,Bus,2.4,0.09,1.0
2022-11-29 21:51,Bus,3.9,0.14,1.0
2022-03-21 20:10,Bus,1.0,0.04,1.0
2022-06-14 22:11,Bus,1.9,0.07,1.0
2022-04-16 11:06,Bus,5.0,0.17,1.0
2022-02-11 19:40,Bus,1.0,0.04,1.0
2022-07-07 08:41,Bus,0.8,0.04,1.0
2022-03-25 09:39,Bus,0.8,0.04,1.0
2022-05-21 13:54,Bus,0.9,0.04,1.0
2022-07-20 22:21,Bus,0.5,0.02,1.0
2022-08-31 08:33,Bus,2.4,0.09,1.0
2022-01-18 20:36,Bus,4.0,0.17,1.0
2022-07-29 20:32,Bus,1.6,0.06,1.0
2022-09-20 10:18,Bus,0.8,0.03,1.0
2022-01-21 08:41,Bus,1.8,0.08,1.0
2022-03-25 18:34,Bus,0.6,0.02,1.0
2022-06-27 15:10,Bus,0.5,0.02,1.0
2022-08-10 18:05,Bus,1.8,0.07,1.0
2022-12-09 23:51,Bus,1.8,0.07,1.0
2022-06-03 19:38,Bus,2.7,0.13,1.0
2022-02-15 13:18,Bus,0.9,0.03,1.0
2022-02-22 10:22,Bus,0.2,0.01,1.0
2022-01-28 18:47,Bus,2.2,0.13,1.0
2022-01-18 20:29,Bus,0.6,0.03,1.0
2022-03-10 21:42,Bus,1.0,0.04,1.0
2022-10-05 18:09,Bus,2.4,0.11,1.0
2022-08-23 22:36,Bus,1.2,0.05,1.0
2022-07-24 13:37,Bus,1.6,0.07,1.0
2022-09-30 22:09,Bus,1.3,0.05,1.0
2022-02-14 15:24,Bus,1.5,0.07,1.0
2022-03-26 17:19,Bus,0.9,0.03,1.0
2022-02-10 12:22,Bus,0.9,0.04,1.0
2022-10-12 15:33,Bus,1.9,0.09,1.0
2022-02-06 22:52,Bus,4.5,0.15,1.0
2022-12-20 15:38,Bus,1.2,0.06,1.0
2022-11-07 13:02,Bus,0.9,0.03,1.0
2022-03-04 15:12,Bus,1.5,0.06,1.0
2022-09-10 13:10,Bus,1.6,0.08,1.0
2022-12-03 15:18,Bus,0.7,0.03,1.0
2022-10-06 20:02,Bus,1.4,0.06,1.0
2022-12-20 20:21,Bus,1.3,0.05,1.0
2022-03-25 20:46,Bus,0.8,0.03,1.0
2022-10-12 15:43,Bus,2.0,0.07,1.0
2022-03-25 23:08,Bus,1.3,0.08,1.0
2022-08-16 07:09,Bus,2.0,0.07,1.0
2022-10-18 09:36,Bus,1.6,0.06,1.0
2022-12-29 20:14,Bus,1.3,0.05,1.0
2022-08-06 07:52,Bus,1.8,0.06,1.0
2022-10-09 10:02,Bus,1.3,0.05,1.0
2022-01-25 08:40,Bus,1.2,0.05,1.0
2022-09-30 07:23,Bus,1.2,0.05,1.0
2022-01-19 17:18,Bus,1.3,0.05,1.0
2022-06-28 22:44,Bus,0.8,0.04,1.0
2022-12-12 16:10,Bus,1.2,0.03,1.0
2022-06-03 20:14,Bus,0.5,0.02,1.0
2022-07-26 18:43,Bus,1.7,0.06,1.0
2022-10-16 19:18,Bus,1.7,0.06,1.0
2022-01-26 17:53,Bus,0.4,0.02,1.0
2022-07-02 21:31,Bus,0.5,0.02,1.0
2022-02-05 18:37,Bus,0.9,0.04,1.0
2022-03-02 19:46,Bus,0.9,0.03,1.0
2022-09-15 10:10,Bus,1.2,0.05,1.0
2022-10-18 08:27,Bus,0.8,0.04,1.0
2022-08-11 07:53,Bus,0.9,0.04,1.0
2022-02-05 09:09,Bus,0.5,0.02,1.0
2022-09-06 20:42,Bus,1.0,0.03,1.0
2022-11-07 16:14,Bus,2.3,0.11,1.0
2022-02-23 10:54,Bus,4.5,0.21,1.0
2022-10-27 18:53,Bus,1.8,0.06,1.0
2022-07-12 19:15,Bus,1.7,0.08,1.0
2022-02-06 11:14,Bus,1.3,0.06,1.0
2022-03-11 21:49,Bus,0.6,0.02,1.0
2022-11-17 15:58,Bus,1.3,0.05,1.0
2022-05-09 22:20,Bus,0.7,0.03,1.0
2022-04-22 20:06,Bus,4.3,0.14,1.0
2022-09-19 10:51,Bus,1.5,0.07,1.0
2022-03-03 09:17,Bus,3.4,0.2,1.0
2022-10-08 13:39,Bus,0.9,0.03,1.0
2022-01-05 09:19,Bus,1.3,0.05,1.0
2022-10-08 22:53,Bus,1.0,0.04,1.0
2022-05-17 17:25,Bus,0.3,0.01,1.0
2022-01-17 12:23,Bus,0.8,0.04,1.0
2022-09-15 07:33,Bus,4.3,0.19,1.0
2022-07-25 17:33,Bus,1.5,0.05,1.0
2022-10-16 21:34,Bus,0.7,0.02,1.0
2022-08-02 21:15,Bus,0.4,0.02,1.0
2022-06-21 08:50,Bus,1.1,0.05,1.0
2022-06-28 16:53,Bus,1.3,0.06,1.0
2022-05-19 15:36,Bus,1.2,0.04,1.0
2022-03-21 16:55,Bus,2.2,0.11,1.0
2022-02-18 18:00,Bus,0.7,0.05,1.0
2022-07-13 10:57,Bus,0.9,0.04,1.0
2022-03-25 19:36,Bus,1.6,0.06,1.0
2022-10-20 19:57,Bus,0.6,0.02,1.0
2022-01-05 11:21,Bus,2.4,0.08,1.0
2022-08-16 22:33,Bus,0.8,0.03,1.0
2022-11-27 19:09,Bus,1.6,0.06,1.0
2022-07-21 17:21,Bus,1.3,0.06,1.0
2022-01-21 21:40,Bus,0.7,0.03,1.0
2022-12-02 09:55,Bus,0.8,0.02,1.0
2022-01-07 15:53,Bus,1.6,0.06,1.0
2022-11-25 21:54,Bus,2.4,0.12,1.0
2022-06-09 10:41,Bus,0.7,0.03,1.0
2022-04-28 19:36,Bus,0.7,0.03,1.0
2022-06-18 15:56,Bus,1.5,0.07,1.0
2022-01-24 18:33,Bus,1.2,0.04,1.0
2022-06-08 10:38,Bus,2.0,0.08,1.0
2022-02-25 20:55,Bus,0.8,0.04,1.0
2022-12-28 17:46,Bus,1.4,0.06,1.0
2022-05-15 16:23,Bus,0.4,0.02,1.0
2022-10-22 14:39,Bus,3.9,0.17,1.0
2022-12-13 16:44,Bus,1.7,0.08,1.0
2022-02-16 11:59,Bus,1.3,0.05,1.0
2022-10-31 09:19,Bus,0.6,0.03,1.0
2022-10-30 15:44,Bus,0.6,0.02,1.0
2022-10-28 10:11,Bus,1.2,0.06,1.0
2022-10-20 20:28,Bus,1.1,0.04,1.0
2022-05-02 07:02,Bus,1.6,0.05,1.0
2022-03-25 08:39,Bus,2.3,0.12,1.0
2022-06-17 08:56,Bus,3.2,0.12,1.0
2022-09-28 16:30,Bus,1.0,0.05,1.0
2022-12-31 20:40,Bus,2.2,0.08,1.0
2022-12-21 07:21,Bus,0.3,0.01,1.0
2022-08-17 16:49,Bus,2.2,0.13,1.0
2022-02-21 15:47,Bus,5.0,0.36,1.0
2022-04-04 20:04,Bus,1.0,0.05,1.0
2022-05-19 13:17,Bus,2.0,0.06,1.0
2022-12-26 08:37,Bus,0.8,0.04,1.0
2022-08-13 23:15,Bus,1.3,0.05,1.0
2022-07-21 20:33,Bus,0.9,0.04,1.0
2022-01-24 18:04,Bus,3.3,0.19,1.0
2022-04-14 16:55,Bus,0.7,0.02,1.0
2022-04-12 16:08,Bus,0.5,0.02,1.0
2022-03-07 16:54,Bus,1.4,0.06,1.0
2022-12-03 20:55,Bus,1.3,0.04,1.0
2022-12-16 08:28,Bus,1.6,0.07,1.0
2022-07-24 14:44,Bus,0.4,0.01,1.0
2022-02-19 21:41,Bus,1.2,0.05,1.0
2022-08-17 09:09,Bus,1.1,0.04,1.0
2022-11-12 23:24,Bus,1.0,0.04,1.0
2022-11-29 21:21,Bus,4.9,0.15,1.0
2022-09-23 17:16,Bus,0.5,0.02,1.0
2022-07-26 18:38,Bus,1.1,0.04,1.0
2022-08-20 16:15,Bus,1.8,0.07,1.0
2022-12-03 19:36,Bus,0.9,0.04,1.0
2022-09-11 06:46,Bus,1.2,0.05,1.0
2022-05-27 08:23,Bus,3.5,0.13,1.0
2022-04-24 12:10,Bus,4.6,0.16,1.0
2022-03-16 18:54,Bus,2.5,0.08,1.0
2022-12-28 17:11,Bus,2.9,0.11,1.0
2022-07-05 20:45,Bus,1.5,0.05,1.0
2022-10-17 15:11,Bus,2.3,0.11,1.0
2022-06-13 13:19,Bus,2.0,0.08,1.0
2022-02-01 19:38,Bus,0.4,0.02,1.0
2022-09-28 18:10,Bus,1.8,0.08,1.0
2022-08-26 09:09,Bus,1.2,0.05,1.0
2022-09-28 13:55,Bus,4.5,0.24,1.0
2022-12-31 22:16,Bus,0.7,0.03,1.0
2022-06-22 17:29,Bus,1.9,0.09,1.0
2022-08-29 07:58,Bus,2.7,0.12,1.0
2022-06-04 12:46,Bus,1.8,0.09,1.0
2022-08-11 23:21,Bus,1.9,0.08,1.0
2022-10-01 15:25,Bus,1.0,0.04,1.0
2022-09-03 17:26,Bus,1.1,0.04,1.0
2022-03-10 19:40,Bus,1.2,0.04,1.0
2022-12-19 08:54,Bus,2.0,0.12,1.0
2022-08-25 20:05,Bus,4.1,0.17,1.0
2022-12-20 11:53,Bus,1.3,0.05,1.0
2022-04-14 20:54,Bus,1.5,0.05,1.0
2022-11-02 22:51,Bus,1.6,0.06,1.0
2022-08-09 09:44,Bus,1.6,0.07,1.0
2022-03-24 16:36,Bus,3.9,0.19,1.0
2022-11-02 17:32,Bus,1.9,0.07,1.0
2022-10-06 08:17,Bus,0.6,0.03,1.0
2022-02-03 09:08,Bus,2.2,0.1,1.0
2022-10-21 18:19,Bus,0.6,0.02,1.0
2022-08-12 16:27,Bus,1.7,0.08,1.0
2022-03-05 20:42,Bus,0.3,0.01,1.0
2022-09-15 18:09,Bus,1.3,0.06,1.0
2022-10-11 10:18,Bus,1.0,0.04,1.0
2022-05-26 11:53,Bus,0.7,0.02,1.0
2022-12-31 09:01,Bus,1.6,0.05,1.0
2022-03-17 08:17,Bus,0.9,0.06,1.0
2022-10-03 19:23,Bus,1.8,0.07,1.0
2022-05-09 12:20,Bus,1.9,0.07,1.0
2022-10-25 09:51,Bus,0.7,0.03,1.0
2022-04-29 10:37,Bus,1.0,0.04,1.0
2022-09-15 17:58,Bus,3.4,0.15,1.0
2022-09-16 07:19,Bus,1.3,0.04,1.0
2022-10-10 22:55,Bus,1.5,0.06,1.0
2022-07-16 16:41,Bus,3.4,0.11,1.0
2022-01-19 19:43,Bus,3.0,0.1,1.0
2022-12-15 18:41,Bus,1.8,0.08,1.0
2022-02-26 22:53,Bus,2.9,0.12,1.0
2022-03-10 10:44,Bus,0.9,0.04,1.0
2022-12-11 12:13,Bus,5.4,0.2,1.0
2022-05-14 19:41,Bus,0.6,0.02,1.0
2022-01-28 18:37,Bus,1.3,0.04,1.0
2022-11-10 20:50,Bus,1.0,0.04,1.0
2022-04-24 09:06,Bus,1.4,0.05,1.0
2022-12-13 22:42,Bus,4.4,0.18,1.0
2022-11-04 18:16,Bus,1.1,0.04,1.0
2022-07-09 18:09,Bus,0.3,0.01,1.0
2022-10-08 11:53,Bus,1.2,0.06,1.0
2022-11-18 22:41,Bus,0.7,0.05,1.0
2022-06-13 10:29,Bus,2.3,0.11,1.0
2022-04-09 22:22,Bus,2.1,0.09,1.0
2022-11-11 22:16,Bus,1.5,0.07,1.0
2022-02-14 22:38,Bus,1.9,0.05,1.0
2022-11-21 12:58,Bus,0.8,0.04,1.0
2022-03-01 10:01,Bus,0.6,0.03,1.0
2022-07-15 17:04,Bus,2.1,0.1,1.0
2022-01-15 15:11,Bus,0.9,0.03,1.0
2022-06-24 19:38,Bus,0.3,0.01,1.0
2022-05-14 12:46,Bus,2.2,0.08,1.0
2022-02-25 22:36,Bus,1.5,0.07,1.0
2022-04-10 10:39,Bus,2.5,0.1,1.0
2022-04-20 08:47,Bus,0.8,0.03,1.0
2022-12-18 15:29,Bus,0.6,0.03,1.0
2022-03-28 12:36,Bus,2.1,0.08,1.0
2022-05-21 22:16,Bus,4.1,0.13,1.0
2022-11-08 16:56,Bus,0.4,0.02,1.0
2022-11-23 11:10,Bus,1.5,0.04,1.0
2022-11-19 19:33,Bus,1.1,0.06,1.0
2022-04-19 20:51,Bus,0.9,0.04,1.0
2022-06-26 16:41,Bus,2.3,0.12,1.0
2022-11-04 21:49,Bus,2.2,0.08,1.0
2022-10-28 20:02,Bus,1.1,0.04,1.0
2022-12-22 21:08,Bus,0.5,0.02,1.0
2022-05-29 08:08,Bus,0.5,0.02,1.0
2022-02-20 13:22,Bus,1.7,0.06,1.0
2022-05-17 21:45,Bus,0.6,0.03,1.0
